level,seed,wifiStandard,trafficType,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,flow,2,80211g,tcp,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024.1,60.0,1,10.1.1.1,10.1.1.31,2270,2270.1,0,1.0,1.35083,0.004406,dataRateMbps
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,14.0,10.1.1.12,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,15.0,10.1.1.13,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,16.0,10.1.1.14,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,17.0,10.1.1.15,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,18.0,10.1.1.16,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,19.0,10.1.1.17,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,20.0,10.1.1.18,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,21.0,10.1.1.19,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,22.0,10.1.1.20,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,23.0,10.1.1.21,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,24.0,10.1.1.22,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,25.0,10.1.1.23,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,26.0,10.1.1.24,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,27.0,10.1.1.25,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,28.0,10.1.1.26,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,29.0,10.1.1.27,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,30.0,10.1.1.28,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,31.0,10.1.1.29,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,32.0,10.1.1.30,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,33.0,10.1.1.31,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,34.0,10.1.1.32,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,35.0,10.1.1.33,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,36.0,10.1.1.34,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,37.0,10.1.1.35,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,38.0,10.1.1.36,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,39.0,10.1.1.37,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,40.0,10.1.1.38,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,41.0,10.1.1.39,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,43.0,10.1.1.40,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,44.0,10.1.1.41,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,45.0,10.1.1.42,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,47.0,10.1.1.43,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,48.0,10.1.1.44,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,49.0,10.1.1.45,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,51.0,10.1.1.46,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,52.0,10.1.1.47,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,53.0,10.1.1.48,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,54.0,10.1.1.49,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,55.0,10.1.1.50,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,1.0,10.1.1.1,10.1.1.51,3902.0,3902.0,0.0,1.0,2.200184,7e-05,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,2.0,10.1.1.2,10.1.1.51,3902.0,3902.0,0.0,1.0,2.200718,0.000171,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,3.0,10.1.1.3,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,4.0,10.1.1.4,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,5.0,10.1.1.5,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,7.0,10.1.1.6,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,8.0,10.1.1.7,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,10.0,10.1.1.8,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,11.0,10.1.1.9,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,12.0,10.1.1.10,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,13.0,10.1.1.11,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,14.0,10.1.1.12,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,15.0,10.1.1.13,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,16.0,10.1.1.14,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,17.0,10.1.1.15,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,18.0,10.1.1.16,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,19.0,10.1.1.17,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,20.0,10.1.1.18,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,21.0,10.1.1.19,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,22.0,10.1.1.20,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,23.0,10.1.1.21,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,24.0,10.1.1.22,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,25.0,10.1.1.23,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,26.0,10.1.1.24,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,27.0,10.1.1.25,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,28.0,10.1.1.26,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,29.0,10.1.1.27,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,30.0,10.1.1.28,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,31.0,10.1.1.29,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,32.0,10.1.1.30,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,100.0,33.0,10.1.1.31,10.1.1.51,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_50/run_tcp_80211ax_logdistance_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
